Tick PD1 PD2 PD3
0430 119 000 000
0431 116 000 000
0432 113 000 000
0433 110 000 000
0434 108 000 000
0435 106 000 000
0436 104 000 000
0437 103 000 000
0438 102 000 000
0439 101 000 000
0440 100 000 000
0441 100 000 000
0442 100 000 000
0443 099 000 000
0444 099 000 000
0445 099 000 000
0446 099 000 000
0447 099 000 000
0448 098 000 000
0449 098 000 000
0450 098 000 000
0451 098 000 000
0452 099 000 000
0453 099 000 000
0454 099 000 000
0455 099 000 000
0456 099 000 000
0457 100 000 000
0458 101 000 000
0459 102 000 000
0460 103 000 000
0461 105 000 000
0462 107 000 000
0463 109 000 000
0464 112 000 000
0465 115 000 000
0466 118 000 001
0467 121 000 001
0468 125 000 002
0469 129 000 003
0470 134 000 004
0471 138 000 005
0472 143 000 006
0473 148 000 007
0474 152 000 008
0475 157 000 010
0476 162 000 011
0477 167 000 013
0478 172 001 015
0479 176 001 017
0480 180 001 019
0481 185 002 022
0482 189 002 024
0483 193 002 027
0484 196 003 030
0485 196 003 034
0486 196 004 037
0487 196 005 041
0488 196 006 044
0489 196 007 048
0490 196 008 053
0491 196 010 057
0492 196 012 062
0493 196 014 066
0494 196 017 071
0495 196 020 077
0496 196 023 082
0497 196 026 087
0498 196 030 092
0499 196 033 097
0500 196 037 102
0501 196 042 107
0502 196 046 112
0503 196 051 117
0504 196 056 121
0505 196 061 126
0506 196 066 130
0507 196 072 135
0508 196 077 139
0509 196 082 143
0510 196 088 147
0511 196 094 151
0512 196 100 155
0513 193 105 158
0514 190 110 162
0515 186 116 165
0516 182 121 168
0517 178 127 171
0518 174 132 174
0519 169 138 177
0520 165 143 180
0521 160 148 182
0522 155 153 185
0523 150 158 187
0524 145 163 190
0525 140 168 192
0526 135 172 194
0527 130 176 195
0528 126 180 196
0529 122 183 196
0530 118 186 196
0531 115 189 196
0532 112 192 196
0533 110 194 196
0534 107 196 196
0535 105 196 196
0536 104 196 196
0537 102 196 196
0538 102 196 196
0539 101 196 196
0540 100 196 196
0541 100 196 196
0542 100 196 196
0543 099 196 196
0544 099 196 196
0545 099 196 196
0546 099 196 196
0547 099 196 196
0548 099 196 196
0549 099 196 196
0550 100 196 196
0551 100 196 197
0552 101 196 196
0553 101 196 196
0554 102 196 196
0555 104 196 196
0556 106 196 196
0557 108 196 196
0558 110 196 196
0559 113 196 196
0560 116 196 196
0561 120 196 196
0562 124 196 196
0563 129 197 196
0564 133 197 196
0565 137 197 196
0566 142 197 196
0567 147 197 196
0568 151 197 196
0569 156 197 196
0570 161 197 196
0571 165 197 196
0572 169 197 196
0573 174 197 196
0574 178 197 196
0575 182 197 196
0576 185 197 196
0577 189 197 196
0578 192 197 196
0579 196 197 196
0580 196 197 196
0581 196 197 196
0582 196 197 196
0583 196 197 196
0584 196 197 196
0585 196 197 196
0586 196 197 196
0587 196 197 196
0588 196 197 196
0589 196 197 196
0590 196 197 196
0591 196 197 196
0592 196 197 196
0593 196 197 196
0594 196 197 196
0595 196 197 196
0596 196 197 196
0597 196 197 196
0598 196 197 196
0599 196 197 196
0600 196 197 196
0601 196 197 196
0602 196 197 196
0603 196 197 196
0604 196 197 196
0605 196 197 196
0606 196 197 196
0607 196 197 196
0608 196 197 197
0609 194 197 196
0610 190 197 196
0611 185 197 196
0612 180 197 196
0613 176 197 196
0614 170 197 196
0615 165 197 196
0616 160 197 196
0617 154 197 196
0618 148 197 196
0619 143 197 196
0620 137 197 197
0621 132 197 197
0622 127 196 196
0623 122 196 196
0624 119 196 196
0625 115 196 196
0626 112 196 196
0627 109 196 196
0628 107 196 196
0629 105 196 196
0630 104 196 196
0631 102 196 196
0632 102 196 196
0633 101 196 196
0634 101 196 196
0635 100 196 196
0636 100 196 196
0637 100 196 196
0638 100 196 197
0639 100 196 196
0640 100 196 196
0641 100 196 196
0642 100 196 197
0643 100 196 197
0644 101 196 196
0645 101 196 197
0646 102 196 196
0647 103 196 196
0648 105 196 196
0649 106 196 196
0650 109 196 196
0651 111 196 196
0652 114 196 196
0653 118 196 196
0654 122 196 196
0655 127 196 196
0656 132 197 197
0657 138 197 196
0658 144 196 196
0659 150 197 197
0660 157 197 196
0661 163 197 196
0662 169 197 196
0663 174 197 197
0664 179 197 196
0665 184 197 196
0666 189 197 196
0667 193 197 196
0668 196 197 196
0669 196 197 196
0670 196 197 196
0671 196 197 197
0672 196 197 196
0673 196 197 197
0674 196 197 196
0675 196 197 196
0676 196 197 196
0677 196 197 196
0678 196 197 196
0679 196 197 197
0680 196 197 196
0681 196 197 196
0682 196 197 197
0683 196 197 196
0684 196 197 196
0685 196 197 196
0686 196 197 196
0687 196 197 196
0688 196 197 196
0689 196 197 196
0690 196 197 196
0691 196 197 196
0692 196 197 196
0693 196 197 197
0694 196 197 196
0695 196 197 196
0696 196 197 196
0697 196 197 196
0698 196 197 196
0699 196 197 196
0700 196 197 196
0701 193 197 196
0702 189 197 196
0703 186 197 196
0704 182 197 196
0705 178 197 196
0706 173 197 196
0707 168 197 196
0708 163 197 196
0709 158 197 196
0710 152 197 196
0711 146 197 196
0712 140 197 196
0713 135 197 196
0714 130 197 197
0715 125 196 197
0716 120 196 196
0717 116 196 196
0718 113 196 197
0719 110 196 197
0720 108 196 196
0721 106 196 197
0722 105 196 196
0723 104 196 196
0724 103 196 197
0725 103 196 196
0726 103 196 196
0727 102 196 196
0728 102 196 197
0729 102 196 196
0730 103 196 196
0731 103 196 196
0732 103 196 196
0733 103 196 196
0734 103 196 196
0735 104 196 196
0736 104 196 196
0737 105 196 196
0738 107 196 197
0739 108 196 196
0740 110 196 196
0741 112 196 196
0742 114 196 196
0743 117 196 196
0744 119 196 196
0745 123 196 196
0746 127 196 197
0747 131 197 196
0748 136 197 196
0749 141 197 196
0750 146 197 196
0751 152 197 196
0752 159 197 196
0753 165 197 197
0754 171 197 196
0755 177 197 197
0756 183 197 196
0757 189 197 197
0758 194 197 196
0759 196 197 196
0760 196 197 196
0761 196 197 196
0762 196 197 197
0763 196 197 196
0764 196 197 196
0765 196 197 196
0766 196 197 197
0767 196 197 196
0768 196 197 196
0769 196 197 196
0770 196 197 196
0771 196 197 196
0772 196 197 197
0773 196 197 196
0774 196 197 196
0775 196 197 197
0776 196 197 196
0777 196 197 196
0778 196 197 197
0779 196 197 196
0780 196 197 196
0781 196 197 196
0782 196 197 196
0783 196 197 196
0784 196 197 196
0785 196 197 197
0786 195 197 196
0787 190 197 196
0788 186 197 196
0789 182 197 197
0790 177 197 196
0791 172 197 196
0792 167 197 197
0793 161 197 196
0794 156 197 197
0795 151 197 196
0796 146 197 196
0797 141 197 197
0798 136 197 196
0799 132 197 196
0800 129 197 196
0801 125 196 196
0802 122 196 196
0803 119 196 196
0804 117 196 197
0805 114 196 196
0806 112 196 196
0807 111 196 196
0808 109 196 196
0809 108 196 196
0810 108 196 196
0811 107 196 197
0812 107 196 196
0813 106 196 196
0814 106 196 196
0815 106 196 196
0816 106 196 196
0817 106 196 197
0818 106 196 196
0819 106 196 196
0820 106 196 196
0821 106 196 196
0822 106 196 196
0823 107 196 196
0824 107 196 196
0825 108 196 197
0826 109 196 196
0827 110 196 197
0828 112 196 196
0829 115 196 197
0830 117 196 196
0831 121 196 197
0832 125 196 196
0833 129 197 197
0834 134 197 196
0835 140 197 197
0836 146 197 196
0837 152 197 196
0838 158 197 196
0839 165 197 197
0840 171 197 196
0841 177 197 196
0842 183 197 197
0843 188 197 197
0844 193 197 197
0845 196 197 196
0846 196 197 196
0847 196 197 197
0848 196 197 196
0849 196 197 196
0850 196 197 196
0851 196 197 197
0852 196 197 196
0853 196 197 196
0854 196 197 196
0855 196 197 197
0856 196 197 196
0857 196 197 197
0858 196 197 196
0859 197 197 197
0860 196 197 196
0861 196 197 196
0862 196 197 196
0863 196 197 196
0864 196 197 196
0865 196 197 196
0866 196 197 196
0867 196 197 197
0868 196 197 197
0869 196 197 196
0870 196 197 196
0871 196 197 196
0872 196 197 196
0873 196 197 197
0874 193 197 196
0875 188 197 194
0876 184 197 192
0877 180 197 189
0878 175 197 187
0879 170 197 184
0880 165 197 181
0881 160 197 177
0882 155 197 174
0883 150 197 170
0884 145 197 166
0885 141 197 161
0886 136 197 157
0887 132 197 152
0888 129 197 146
0889 126 196 141
0890 123 196 135
0891 120 196 129
0892 118 196 124
0893 116 196 118
0894 114 196 112
0895 113 196 105
0896 113 196 099
0897 112 196 093
0898 112 196 087
0899 112 196 081
0900 111 196 075
0901 111 196 070
0902 111 196 065
0903 111 196 060
0904 111 196 055
0905 111 196 050
0906 111 196 046
0907 112 196 042
0908 112 196 038
0909 113 194 034
0910 114 191 030
0911 116 187 027
0912 118 184 024
0913 120 180 021
0914 123 176 019
0915 126 171 016
0916 129 167 014
0917 133 161 012
0918 137 156 011
0919 141 150 009
0920 146 144 008
0921 149 138 007
0922 153 132 006
0923 157 126 005
0924 160 120 004
0925 162 114 003
0926 165 107 003
0927 167 101 002
0928 168 095 001
0929 169 088 001
0930 170 081 001
0931 170 075 000
0932 169 068 000
0933 168 062 000
0934 166 055 000
0935 163 050 000
0936 160 044 000
0937 157 039 000
0938 154 034 000
0939 150 029 000
0940 147 025 000
0941 143 021 000
0942 139 018 000
0943 135 015 000
0944 132 012 000
0945 128 010 000
0946 125 008 000
0947 122 006 000
0948 118 005 000
0949 115 004 000
0950 112 003 000
0951 109 002 000
0952 105 001 000
0953 102 001 000
0954 099 000 000
0955 095 000 000
0956 091 000 000
0957 087 000 000
0958 083 000 000
0959 079 000 000
0960 075 000 000
0961 070 000 000
0962 065 000 000
0963 060 000 000
0964 055 000 000
0965 050 000 000
0966 045 000 000
0967 040 000 000
0968 035 000 000
0969 031 000 000
0970 026 000 000
0971 022 000 000
0972 019 000 000
0973 015 000 000
0974 012 000 000
0975 009 000 000
0976 007 000 000
0977 005 000 000
0978 004 000 000
0979 003 000 000
0980 002 000 000
0981 002 000 000
0982 001 000 000
0983 001 000 000
0984 001 000 000
0985 000 000 000
0986 000 000 000
0987 000 000 000
0988 000 000 000
0989 001 000 000
0990 001 000 000
0991 001 000 000
0992 002 000 000
0993 003 000 000
0994 005 000 000
0995 006 000 000
0996 009 000 000
0997 012 000 000
0998 015 000 000
0999 019 000 000
1000 023 000 000
1001 027 000 000
1002 032 000 000
1003 037 000 000
1004 043 000 000
1005 048 000 000
1006 054 000 000
1007 060 000 000
1008 066 000 000
1009 071 000 000
1010 076 000 000
1011 082 000 000
1012 086 000 000
1013 090 000 000
1014 094 000 000
1015 097 000 000
1016 099 000 000
1017 102 000 000
1018 103 000 000
1019 105 000 000
1020 106 000 000
1021 107 000 000
1022 108 000 000
1023 109 000 000
1024 109 000 000
1025 109 000 000
1026 108 000 000
1027 108 001 000
1028 108 001 000
1029 107 001 000
1030 106 002 000
1031 105 002 000
1032 104 003 000
1033 102 003 000
1034 101 003 000
1035 099 004 000
1036 097 005 000
1037 095 005 000
1038 093 006 000
1039 090 007 000
1040 087 009 000
1041 084 010 000
1042 081 012 000
1043 077 014 000
1044 073 016 000
1045 069 018 000
1046 064 021 000
1047 059 024 000
1048 054 028 000
1049 049 032 000
1050 044 036 000
1051 038 041 000
1052 033 046 000
1053 028 052 000
1054 024 059 000
1055 020 066 000
1056 016 074 000
1057 013 082 000
1058 010 091 000
1059 008 099 000
1060 007 108 000
1061 007 117 000
1062 007 125 000
1063 009 134 000
1064 011 143 000
1065 013 152 000
1066 016 159 000
1067 019 166 000
1068 023 173 000
1069 028 179 000
1070 033 184 000
1071 038 189 000
1072 043 192 000
1073 049 196 000
1074 055 196 000
1075 061 196 000
1076 068 196 000
1077 076 196 000
1078 084 196 000
1079 091 196 000
1080 098 196 000
1081 105 196 000
1082 112 196 000
1083 120 196 000
1084 127 196 000
1085 135 196 000
1086 142 197 000
1087 150 197 000
1088 157 197 000
1089 164 197 000
1090 170 197 000
1091 176 197 000
1092 182 197 000
1093 187 197 000
1094 193 197 000
1095 196 197 000
1096 196 197 000
1097 196 197 000
1098 196 197 000
1099 196 197 000
1100 196 197 000
1101 196 197 000
1102 196 197 000
1103 196 197 000
1104 196 197 000
1105 196 197 000
1106 196 197 000
1107 196 197 000
1108 196 197 000
1109 196 197 000
1110 196 197 000
1111 196 197 000
1112 196 197 000
1113 196 197 000
1114 196 197 000
1115 196 197 000
1116 196 197 000
1117 196 197 000
1118 196 197 000
1119 196 197 000
1120 195 197 000
1121 191 197 000
1122 187 197 000
1123 183 197 000
1124 178 197 000
1125 174 197 000
1126 169 197 000
1127 164 197 000
1128 160 197 000
1129 155 197 000
1130 151 197 000
1131 146 197 000
1132 142 197 000
1133 139 197 000
1134 135 197 000
1135 132 197 000
1136 129 197 000
1137 127 196 000
1138 124 196 000
1139 122 196 000
1140 121 196 000
1141 119 196 000
1142 118 196 000
1143 118 196 000
1144 117 196 000
1145 116 196 000
1146 116 196 000
1147 116 196 000
1148 115 196 000
1149 115 196 000
1150 115 196 000
1151 115 196 000
1152 115 196 000
1153 115 196 000
1154 115 196 000
1155 116 196 000
1156 116 196 000
1157 117 196 000
1158 118 196 000
1159 121 196 000
1160 123 196 000
1161 126 196 000
1162 130 197 000
1163 134 197 000
1164 139 197 000
1165 145 197 000
1166 151 197 000
1167 157 197 000
1168 163 197 000
1169 169 197 000
1170 176 195 000
1171 181 191 000
1172 187 187 000
1173 191 183 000
1174 196 179 000
1175 196 174 000
1176 196 169 000
1177 196 164 000
1178 196 158 000
1179 196 152 000
1180 196 146 000
1181 196 139 000
1182 196 133 000
1183 196 126 000
1184 196 120 000
1185 196 113 000
1186 196 106 000
1187 196 099 000
1188 196 092 000
1189 196 085 000
1190 196 078 000
1191 196 071 000
1192 196 064 000
1193 196 058 000
1194 196 051 000
1195 196 046 000
1196 196 040 000
1197 196 035 000
1198 196 030 000
1199 196 026 000
1200 195 022 000
1201 190 019 000
1202 184 016 000
1203 178 013 000
1204 172 010 000
1205 166 009 000
1206 161 007 000
1207 155 006 000
1208 149 005 000
1209 144 004 000
1210 139 003 000
1211 135 003 000
1212 131 002 000
1213 128 002 000
1214 125 001 000
1215 123 001 000
1216 121 001 000
1217 119 000 000
1218 117 000 000
1219 116 000 000
1220 115 000 000
1221 114 000 000
1222 114 000 000
1223 113 000 000
1224 113 000 000
1225 112 000 000
1226 112 000 000
1227 112 000 000
1228 112 000 000
1229 112 000 000
1230 112 000 000
1231 112 000 000
1232 112 000 001
1233 112 000 001
1234 112 000 002
1235 112 000 004
1236 113 000 005
1237 113 000 007
1238 115 000 009
1239 116 000 011
1240 119 000 014
1241 122 000 017
1242 125 000 020
1243 129 000 023
1244 134 000 026
1245 139 000 030
1246 144 000 033
1247 149 000 037
1248 155 000 041
1249 161 000 046
1250 167 000 050
1251 173 000 055
1252 178 000 060
1253 183 000 065
1254 188 000 070
1255 192 000 075
1256 196 000 080
1257 196 000 085
1258 196 000 091
1259 196 000 096
1260 196 000 102
1261 196 000 107
1262 196 000 113
1263 196 000 118
1264 196 000 124
1265 196 000 130
1266 196 000 136
1267 196 000 142
1268 196 000 148
1269 196 000 153
1270 196 000 158
1271 196 000 163
1272 196 000 168
1273 196 000 172
1274 196 000 176
1275 196 000 180
1276 196 000 183
1277 196 000 186
1278 196 000 189
1279 196 001 191
1280 196 001 193
1281 195 001 195
1282 190 001 196
1283 186 002 196
1284 181 002 195
1285 175 003 196
1286 170 003 196
1287 166 003 196
1288 161 004 195
1289 157 004 196
1290 152 005 196
1291 148 006 195
1292 144 007 196
1293 141 008 196
1294 138 009 196
1295 135 011 196
1296 132 013 195
1297 130 015 196
1298 127 017 196
1299 125 020 196
1300 123 023 196
1301 122 026 196
1302 120 030 196
1303 119 034 196
1304 119 039 196
1305 118 044 196
1306 118 049 196
1307 117 055 196
1308 117 062 196
1309 117 069 196
1310 117 076 196
1311 117 084 196
1312 117 092 196
1313 117 100 196
1314 117 108 196
1315 117 116 196
1316 117 124 196
1317 118 132 196
1318 118 140 196
1319 119 148 196
1320 121 156 196
1321 123 163 196
1322 125 169 196
1323 128 175 196
1324 132 181 197
1325 136 186 196
1326 141 190 196
1327 146 194 196
1328 151 197 196
1329 156 197 196
1330 162 197 197
1331 167 197 196
1332 172 197 196
1333 176 197 196
1334 179 197 196
1335 181 197 196
1336 183 197 196
1337 183 197 196
1338 184 197 196
1339 183 197 196
1340 182 197 196
1341 180 197 196
1342 177 197 196
1343 174 197 196
1344 171 197 196
1345 167 197 196
1346 163 196 196
1347 160 197 197
1348 155 197 196
1349 151 197 197
1350 147 197 196
1351 143 197 196
1352 138 197 196
1353 134 197 196
1354 130 197 196
1355 126 196 196
1356 121 196 196
1357 117 196 196
1358 112 196 196
1359 107 196 196
1360 103 196 196
1361 098 196 196
1362 092 196 197
1363 086 196 196
1364 081 196 197
1365 075 196 196
1366 069 196 196
1367 062 196 196
1368 056 196 196
1369 050 196 196
1370 044 196 196
1371 038 196 196
1372 033 196 196
1373 028 196 197
1374 024 196 196
1375 020 196 196
1376 016 196 197
1377 013 196 196
1378 010 196 197
1379 008 196 197
1380 006 196 196
1381 005 196 197
1382 004 196 196
1383 003 196 197
1384 002 196 197
1385 002 196 197
1386 001 196 197
1387 001 196 197
1388 001 196 197
1389 001 196 196
1390 000 196 197
1391 000 196 196
1392 000 196 197
1393 000 196 197
1394 001 196 197
1395 001 196 197
1396 001 196 196
1397 002 196 196
1398 003 196 196
1399 004 196 197
1400 006 196 196
1401 009 196 197
1402 012 196 196
1403 016 196 197
1404 021 196 197
1405 026 196 196
1406 032 196 197
1407 038 196 196
1408 045 196 197
1409 052 196 196
1410 059 196 197
1411 065 196 196
1412 072 196 196
1413 078 196 196
1414 084 196 196
1415 089 196 196
1416 094 196 196
1417 098 196 196
1418 101 196 196
1419 104 196 196
1420 107 196 197
1421 108 196 196
1422 110 194 196
1423 112 190 196
1424 113 186 196
1425 113 183 196
1426 114 178 196
1427 114 174 196
1428 114 169 196
1429 114 164 196
1430 114 159 196
1431 113 153 196
1432 112 146 196
1433 111 140 196
1434 110 133 196
1435 108 126 196
1436 106 119 196
1437 104 111 196
1438 101 104 196
1439 098 096 196
1440 094 088 196
1441 089 081 196
1442 085 074 196
1443 079 067 196
1444 074 061 196
1445 068 055 196
1446 063 049 196
1447 057 044 196
1448 052 039 196
1449 046 035 196
1450 041 031 196
1451 036 027 196
1452 032 024 196
1453 028 021 196
1454 024 018 196
1455 021 016 196
1456 018 013 196
1457 016 011 196
1458 014 010 196
1459 012 008 196
1460 010 007 196
1461 009 006 196
1462 008 005 196
1463 007 004 196
1464 006 004 195
1465 006 003 196
1466 006 002 195
1467 006 002 196
1468 007 002 196
1469 008 001 196
1470 009 001 196
1471 011 000 196
1472 013 000 195
1473 015 000 196
1474 018 000 195
1475 022 000 196
1476 026 000 195
1477 031 000 195
1478 036 000 194
1479 042 000 191
1480 050 000 188
1481 058 000 184
1482 067 000 179
1483 077 000 175
1484 087 000 169
1485 099 000 163
1486 110 000 157
1487 123 000 151
1488 136 000 145
1489 148 000 138
1490 159 000 131
1491 169 000 124
1492 178 000 118
1493 187 000 111
1494 194 000 104
1495 196 000 097
1496 196 000 091
1497 196 000 085
1498 196 000 078
1499 196 000 073
1500 196 000 067
1501 196 000 062
1502 196 000 057
1503 196 000 052
1504 196 000 048
1505 196 000 044
1506 196 000 040
1507 196 000 037
1508 196 000 034
1509 196 000 031
1510 196 000 028
1511 196 000 025
1512 196 000 023
1513 196 000 020
1514 196 000 018
1515 196 000 016
1516 196 000 014
1517 196 000 012
1518 196 000 010
1519 196 000 009
1520 196 000 007
1521 196 000 006
1522 196 000 005
1523 196 000 004
1524 196 000 003
1525 190 000 003
1526 184 000 002
1527 179 000 002
1528 173 000 001
1529 167 000 001
1530 162 000 001
1531 157 000 000
1532 152 000 000
1533 148 000 000
1534 144 000 000
1535 140 000 000
1536 137 000 000
1537 134 000 000
1538 131 000 000
1539 129 000 000
1540 127 000 000
1541 125 000 000
1542 124 000 000
1543 123 000 000
1544 122 000 000
1545 122 000 000
1546 121 000 000
1547 121 000 000
1548 120 000 000
1549 120 000 000
1550 120 000 000
1551 119 000 000
1552 119 000 000
1553 119 000 000
1554 119 000 000
1555 119 000 000
1556 119 000 000
1557 120 000 000
1558 120 000 000
1559 121 000 000
1560 122 000 000
1561 124 000 000
1562 126 000 000
1563 129 000 000
1564 132 000 000
1565 135 000 000
1566 139 000 000
1567 143 000 000
1568 147 000 000
1569 152 000 000
1570 158 000 000
1571 164 000 000
1572 170 000 000
1573 176 000 000
1574 183 000 000
1575 189 000 000
1576 195 000 000
1577 196 000 000
1578 196 000 000
1579 196 000 000
1580 196 000 000
1581 196 000 000
1582 196 000 000
1583 196 000 000
1584 196 000 000
1585 196 000 001
1586 196 000 002
1587 196 000 002
1588 196 000 004
1589 196 000 005
1590 196 000 007
1591 196 000 009
1592 196 000 011
1593 196 000 014
1594 196 000 017
1595 196 000 020
1596 196 000 024
1597 196 000 027
1598 196 000 031
1599 196 000 035
1600 196 000 039
1601 195 000 043
